ccode,year,country_name,country_code,GPCP,GPCP_l,GPCP_l2,GPCP_g,GPCP_g_l,GPCP_g_fl,GPCP_d,GPCP_d_l,GPCP_df_mean,GPCP_df_mean_l,GPCP_df_mean_l2,NCEP,NCEP_l,NCEP_l2,NCEP_g,NCEP_g_l,NCEP_g_fl,NCEP_d,NCEP_d_l,NCEP_df_mean,NCEP_df_mean_l,NCEP_df_mean_l2,sm_obs,FAO,FAO_l,FAO_l2,FAO_g,FAO_g_l,FAO_g_fl,FAO_d,FAO_d_l,FAO_df_mean,FAO_df_mean_l,FAO_df_mean_l2,NDVI,NDVI_l,NDVI_l2,NDVI_g,NDVI_g_l,NDVI_g_fl,NDVI_d,NDVI_d_l,NDVI_df_mean,NDVI_df_mean_l,NDVI_df_mean_l2,type3,type4,war_prio,minor_prio,any_prio,war_prio_on,minor_prio_on,any_prio_on,war_prio_off,minor_prio_off,any_prio_off,wars,war,warl,onset,ended,waryrs,pop,lpop,polity2,gdpen,gdpenl,lgdpenl1,lpopl1,colbrit,colfra,mtnest,lmtnest,Oil,ncontig,ethfrac,ef,relfrac,nwstate,polity2l,instab,deml,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl,gdp_g,gdp_g_l,y_0,polity2l_6,war_col,warstds,war_on,war_inc,tot_100,tot_100_l,tot_100_g,tot_adj,trade_pGDP,trade_goods_pGDP,trade_goods_pgoodsGDP,mil_exp,mil_pers,unemploy,roads_net,tax_rev_p,tax_rev,male_school,male_school_net,pop_den,pop_den_rur,aid_capita,gini,income_4th20,income_1st10,income_1st20,income_10th10,income_5th20,income_2th20,income_3rd20,land_arable,land_crop,land_forest,land_crop_irrig,land_other,va_agr,va_ind_manf,va_ind_tot,va_serv,pop_0014_fem,pop_0014_male,pop_0014_tot,pop_0014_ptot,pop_1564_fem,pop_1564_ptot,pop_1564_male,pop_1564_tot,pop_65up_fem,pop_65up_male,pop_65up_fem_pmale,pop_65up_tot,pop_65up_ptot,pov_head_nat,pov_head_rur,pov_head_urb,pop_rur_ptot,pop_tot,pop_1524_male,per_0014,per_1524,fao_foodaid,ethnic,language,religion,democ,autoc,polity,polity2_IV,durable,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,military,execrlc,execnat,execrurl,execreg,execrel,execage,allhouse,herfgov,herfopp,oppfrac,checks,auton,muni,state,author,stconst,fh_civ,fh_pol,S,W,WoverS,soc,location,any_prio_nar,war_prio_nar
501,1990,Kenya,KEN,753.1729736328125,786.03192138671875,764.2608642578125,-0.04180357977747917,0.028486421331763268,-0.2294423133134842,-32.85894775390625,21.77105712890625,44.80875015258789,77.66770935058594,55.896629333496094,775.12371826171875,833.64874267578125,754.29376220703125,-0.07020346075296402,0.10520434379577637,-0.23511084914207458,-58.5250244140625,79.35498046875,61.898738861083984,120.42375946044922,41.068756103515625,477,979.14520263671875,1041.6829833984375,1058.7803955078125,-0.060035329312086105,-0.016148213297128677,-0.11613354831933975,-62.53778076171875,-17.097412109375,88.10205078125,150.63983154296875,167.73724365234375,3239.8798828125,3078.97998046875,2813.179931640625,0.05225753411650658,0.09448384493589401,-0.19374173879623413,160.89990234375,265.800048828125,365.06500244140625,204.1649932861328,-61.6349983215332,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,24160,10.092453956604004,-7,0.9110000133514404,0.9139999747276306,6.817830562591553,10.058180809020996,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-7,0,0,0,0,0,0,0,0,0,0,0,-0.0032822336070239544,0.013303729705512524,0.9309999942779541,0,0,0,0,0,72.3,75.339996337890625,-0.04035036638379097,-4013643264,57.03346252,36.98496628,66.42260742,9.800000191,20000,NA,61285,20.20986176,39517999104,27.55552292,NA,41.03384018,443.1421509,50.77588272,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.87851846200000006,31.67410469,1.200000048,92.09333038,29.14105797,11.78581238,19.13935089,51.71958923,5766727,5802382,11569109,49.53802109,5664573,47.86490631,5513797,11178370,313582,292940,107.0464935,606522,2.597079754,NA,NA,NA,75.90000153,23354000,5809383,0.24845345318317413,0.24875323474407196,77661,0.8587999939918518,0.8859999775886536,0.7764999866485596,0,7,-7,-7,21,2,1,4,3,4,1,3,3,1,0,0,1,0,0,0,30,1,1,NA,NA,1,NA,NA,NA,NA,NA,0.166666667,0.166666667,1,0.5,0.5007122755050659,0,0,0,0
501,1991,Kenya,KEN,580.36322021484375,753.1729736328125,786.03192138671875,-0.2294423133134842,-0.04180357977747917,0.06673035770654678,-172.80975341796875,-32.85894775390625,-128.0010223388672,44.80875015258789,77.66770935058594,592.88372802734375,775.12371826171875,833.64874267578125,-0.23511084914207458,-0.07020346075296402,0.07984501123428345,-182.239990234375,-58.5250244140625,-120.34125518798828,61.898738861083984,120.42375946044922,431,865.43359375,979.14520263671875,1041.6829833984375,-0.11613354831933975,-0.060035329312086105,0.20891083776950836,-113.71160888671875,-62.53778076171875,-25.60955810546875,88.10205078125,150.63983154296875,2612.179931640625,3239.8798828125,3078.97998046875,-0.19374173879623413,0.05225753411650658,5.360069335438311e-4,-627.699951171875,160.89990234375,-262.635009765625,365.06500244140625,204.1649932861328,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,25006,10.126871109008789,-5,0.9020000100135803,0.9110000133514404,6.814542770385742,10.092453956604004,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-7,0,0,1,1,0,0,0,0,0,0,0,-0.009879257529973984,-0.0032822336070239544,0.9309999942779541,0,0,1,1,1,79.62,72.30000305175781,0.10124476999044418,-920504448,56.3736763,36.11781693,66.52453613,9,20000,NA,62573,22.00314331,48682000384,31.46467972,NA,42.19524384,450.28125,38.31855011,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.896088839,NA,1.330376983,92.07575989,27.01787758,12.23644829,19.98197174,53.00015259,5846936,5885463,11732399,48.85446167,5886859,48.38866043,5733678,11620537,324106,301628,107.4522247,625734,2.605596542,NA,NA,NA,75,24015000,5912575,0.24507445096969604,0.24620340764522552,182159,0.8587999939918518,0.8859999775886536,0.7764999866485596,0,5,-5,-5,22,2,1,4,3,3,2,3,3,3,0,0,1,0,0,0,31,1,1,NA,NA,1,NA,NA,NA,NA,NA,0.166666667,0.166666667,1,0.5,0.5007122755050659,0,0,0,0
501,1992,Kenya,KEN,619.091064453125,580.36322021484375,753.1729736328125,0.06673035770654678,-0.2294423133134842,-0.11274029314517975,38.72784423828125,-172.80975341796875,-89.27317810058594,-128.0010223388672,44.80875015258789,640.2225341796875,592.88372802734375,775.12371826171875,0.07984501123428345,-0.23511084914207458,-0.03759440779685974,47.33880615234375,-182.239990234375,-73.00249481201172,-120.34125518798828,61.898738861083984,214,1046.2320556640625,865.43359375,979.14520263671875,0.20891083776950836,-0.11613354831933975,-0.2343292534351349,180.7984619140625,-113.71160888671875,155.18890380859375,-25.60955810546875,88.10205078125,2613.580078125,2612.179931640625,3239.8798828125,5.360069335438311e-4,-0.19374173879623413,0.11405039578676224,1.400146484375,-627.699951171875,-261.2349853515625,-262.635009765625,365.06500244140625,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,25669,10.15303897857666,-5,0.9139999747276306,0.9020000100135803,6.804614543914795,10.126871109008789,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-5,0,0,1,0,0,0,0,0,0,1,0,0.013303729705512524,-0.009879257529973984,0.9309999942779541,0,0,NA,0,1,90.49,79.62000274658203,0.13652344048023224,-413903008,53.74869537,38.14177322,71.6721344,11.5,24000,NA,63100,19.36719513,49927000064,30.69263649,NA,43.36367035,457.196991,35.88168716,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.913659215,NA,1.460176945,92.05818939,26.58825111,11.1192522,18.93144989,54.48029709,5928261,5969733,11897994,48.20905304,6117868,48.9473114,5962328,12080196,334982,310573,107.8593445,645555,2.61570096,42,46.40000153,29.299999239999998,74.09999847,24680000,6017599.5,0.2418854534626007,0.24382494390010834,289303,0.8587999939918518,0.8859999775886536,0.7764999866485596,0,5,-5,-5,23,2,1,4,3,3,2,3,3,3,0,0,1,0,0,0,32,1,1,NA,NA,1,NA,NA,NA,NA,NA,0.333333333,0.5,1,0.5,0.5007122755050659,0,0,0,0
501,1993,Kenya,KEN,549.2945556640625,619.091064453125,580.36322021484375,-0.11274029314517975,0.06673035770654678,0.23775357007980347,-69.7965087890625,38.72784423828125,-159.06968688964844,-89.27317810058594,-128.0010223388672,616.15374755859375,640.2225341796875,592.88372802734375,-0.03759440779685974,0.07984501123428345,0.21732404828071594,-24.06878662109375,47.33880615234375,-97.07123565673828,-73.00249481201172,-120.34125518798828,307,801.06927490234375,1046.2320556640625,865.43359375,-0.2343292534351349,0.20891083776950836,0.23935164511203766,-245.16278076171875,180.7984619140625,-89.973876953125,155.18890380859375,-25.60955810546875,2911.659912109375,2613.580078125,2612.179931640625,0.11405039578676224,5.360069335438311e-4,-0.026905560865998268,298.079833984375,1.400146484375,36.845001220703125,-261.2349853515625,-262.635009765625,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,25783.619140625,10.15749454498291,-5,0.8930338025093079,0.9139999747276306,6.817830562591553,10.15303897857666,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-5,0,0,1,0,0,0,NA,NA,0,1,0,-0.022938920184969902,0.013303729705512524,0.9309999942779541,0,0,NA,0,1,103.29,90.48999786376953,0.1414521187543869,5848299520,84.10803986,61.21614456,124.1477585,9,24000,NA,63400,20.72762871,59840000000,28.52070236,NA,44.53561401,463.8500977,35.87209702,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.913659215,NA,1.482300878,92.05818939,31.52351189,10.00805092,16.89415359,51.58233261,6010717,6055210,12065927,47.60297775,6357942,49.54447174,6200095,12558037,346224,319784,108.2680817,666008,2.627561331,NA,NA,NA,73.19999695,25347000,6124489.5,0.2388925701379776,0.2416258156299591,266175,0.8587999939918518,0.8859999775886536,0.7764999866485596,0,5,-5,-5,24,2,1,4,3,3,2,3,3,3,0,0,1,0,0,0,33,1,1,0.316890496,0.690961338,3,NA,NA,NA,NA,NA,0.166666667,0.333333333,1,0.5,0.5007122755050659,0,0,0,0
501,1994,Kenya,KEN,679.89129638671875,549.2945556640625,619.091064453125,0.23775357007980347,-0.11274029314517975,-0.08766965568065643,130.59674072265625,-69.7965087890625,-28.47295379638672,-159.06968688964844,-89.27317810058594,750.05877685546875,616.15374755859375,640.2225341796875,0.21732404828071594,-0.03759440779685974,-0.08462170511484146,133.905029296875,-24.06878662109375,36.8337516784668,-97.07123565673828,-73.00249481201172,218,992.8065185546875,801.06927490234375,1046.2320556640625,0.23935164511203766,-0.2343292534351349,-0.26672521233558655,191.73724365234375,-245.16278076171875,101.76336669921875,-89.973876953125,155.18890380859375,2833.320068359375,2911.659912109375,2613.580078125,-0.026905560865998268,0.11405039578676224,0.0182612594217062,-78.33984375,298.079833984375,-41.494998931884766,36.845001220703125,-261.2349853515625,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,26506.7890625,10.185155868530273,-5,0.8940134048461914,0.8930000066757202,6.794624328613281,10.15749454498291,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-5,0,0,0,0,0,0,NA,NA,NA,1,0,0.001134824356995523,-0.022938920184969902,0.9309999942779541,0,0,0,0,0,140.25,103.29000091552734,0.35782745480537415,10810439680,70.88471222,51.75931168,88.79278564,5.900000095,22000,21.299999239999998,63324,23.79710388,95349997568,26.98060608,NA,45.71282959,470.2572632,26.0483532,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.913659215,NA,1.482300878,92.05818939,33.32096863,10.69476032,17.24640846,49.43262482,6094320,6141912,12236232,47.03168106,6607437,50.17789078,6447345,13054782,357842,329268,108.6780396,687110,2.641003847,NA,NA,NA,72.30000305,26017000,6233278.5,0.23607303202152252,0.23958483338356018,111529,0.8587999939918518,0.8859999775886536,0.7764999866485596,0,5,-5,-5,25,2,1,4,3,3,2,3,3,3,0,0,1,0,0,0,34,1,1,0.316890496,0.690961338,3,NA,NA,NA,NA,NA,0.166666667,0.166666667,1,0.5,0.5007122755050659,0,0,0,0
501,1995,Kenya,KEN,620.28546142578125,679.89129638671875,549.2945556640625,-0.08766965568065643,0.23775357007980347,-0.13519923388957977,-59.6058349609375,130.59674072265625,-88.078765869140625,-28.47295379638672,-159.06968688964844,686.5875244140625,750.05877685546875,616.15374755859375,-0.08462170511484146,0.21732404828071594,-0.15634208917617798,-63.47125244140625,133.905029296875,-26.63750457763672,36.8337516784668,-97.07123565673828,46,728,992.8065185546875,801.06927490234375,-0.26672521233558655,0.23935164511203766,-0.10473892837762833,-264.8065185546875,191.73724365234375,-163.04315185546875,101.76336669921875,-89.973876953125,2885.06005859375,2833.320068359375,2911.659912109375,0.0182612594217062,-0.026905560865998268,-0.06901072710752487,51.739990234375,-78.33984375,10.245000839233398,-41.494998931884766,36.845001220703125,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,27216,10.211560249328613,-5,0.912136971950531,0.8939999938011169,6.79572057723999,10.185155868530273,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-5,0,0,0,0,0,0,NA,NA,NA,0,0,0.020287448540329933,0.001134824356995523,0.9309999942779541,0,0,0,0,0,100,140.25,-0.2869875133037567,8963017728,71.40745544,53.82079697,97.37280273,6.699999809,22000,NA,63663,23.43385887,109000000000,26.39406013,NA,46.8935585,476.3986511,27.50046921,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.913659215,NA,1.482300878,92.05818939,31.1331768,9.881762505,16.01759148,52.84923172,6179085,6229854,12408939,46.49458313,6866722,50.84932327,6704454,13571176,369851,339034,109.0896454,708885,2.656094313,NA,NA,NA,71.40000153,26689000,6344000,0.23342403769493103,0.2377009242773056,47260,0.8587999939918518,0.8859999775886536,0.7764999866485596,0,5,-5,-5,26,2,1,4,3,3,2,3,3,3,0,0,1,0,0,0,35,1,1,0.316890496,0.690961338,3,NA,NA,NA,NA,NA,0.166666667,0,1,0.5,0.5007122755050659,0,0,0,0
501,1996,Kenya,KEN,536.42333984375,620.28546142578125,679.89129638671875,-0.13519923388957977,-0.08766965568065643,0.8901612758636475,-83.86212158203125,-59.6058349609375,-171.94090270996094,-88.078765869140625,-28.47295379638672,579.2449951171875,686.5875244140625,750.05877685546875,-0.15634208917617798,-0.08462170511484146,0.8881301283836365,-107.342529296875,-63.47125244140625,-133.97999572753906,-26.63750457763672,36.8337516784668,31,651.75006103515625,728,992.8065185546875,-0.10473892837762833,-0.26672521233558655,NA,-76.24993896484375,-264.8065185546875,-239.2930908203125,-163.04315185546875,101.76336669921875,2685.9599609375,2885.06005859375,2833.320068359375,-0.06901072710752487,0.0182612594217062,0.257524311542511,-199.10009765625,51.739990234375,-188.85499572753906,10.245000839233398,-41.494998931884766,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,27918.099609375,10.237030029296875,-5,0.9286268949508667,0.9120000004768372,6.815790176391602,10.211560249328613,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-5,0,0,0,0,0,0,NA,NA,NA,0,0,0.018231244757771492,0.020287448540329933,0.9309999942779541,0,0,0,0,0,115.69,100,0.15690000355243683,11406638080,69.1497345,54.1833725,99.26525116,6.699999809,24000,NA,63941.5,23.40075302,124000000000,25.86647034,NA,48.07955933,482.2904968,21.80054092,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.913659215,NA,1.482300878,92.05818939,29.42550468,10.62189579,16.51817894,54.05631638,6243133,6297222,12540355,45.82793045,7105755,51.35703659,6947585,14053340,384991,350491,109.8433304,735482,2.687772274,NA,NA,NA,70.5,27364000,6417669,0.2301279753446579,0.23452964425086975,59233,0.8587999939918518,0.8859999775886536,0.7764999866485596,0,5,-5,-5,27,2,1,4,3,3,2,3,3,3,0,0,1,0,0,0,36,1,1,0.316890496,0.690961338,3,NA,NA,NA,NA,NA,0.166666667,0,1,0.5,0.5007122755050659,0,0,0,0
501,1997,Kenya,KEN,1013.9266357421875,536.42333984375,620.28546142578125,0.8901612758636475,-0.13519923388957977,-0.26930737495422363,477.5032958984375,-83.86212158203125,305.56243896484375,-171.94090270996094,-88.078765869140625,1093.68994140625,579.2449951171875,686.5875244140625,0.8881301283836365,-0.15634208917617798,-0.2518972158432007,514.4449462890625,-107.342529296875,380.4649963378906,-133.97999572753906,-26.63750457763672,0,NA,651.75006103515625,728,NA,-0.10473892837762833,NA,NA,-76.24993896484375,NA,-239.2930908203125,-163.04315185546875,3377.659912109375,2685.9599609375,2885.06005859375,0.257524311542511,-0.06901072710752487,0.12121414393186569,691.699951171875,-199.10009765625,502.8450012207031,-188.85499572753906,10.245000839233398,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,28611.580078125,10.261567115783691,-2,0.9271281361579895,0.9290000200271606,6.833706855773926,10.237030029296875,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-5,0,0,0,0,0,0,NA,NA,NA,0,0,-0.002014945028349757,0.018231244757771492,0.9309999942779541,0,0,0,0,0,114.17,115.69000244140625,-0.013138581067323685,11752581120,63.56345367,50.24734116,98.92033386,7.199999809,24000,NA,63941.5,20.55836105,128000000000,NA,NA,49.27258682,487.9482117,15.96762085,44.93000031,20.25,36.09000015,51.22000122,2.369999886,5.6199998859999996,9.279999733,13.63000011,7.028147697,0.913659215,NA,1.482300878,92.05818939,27.34514046,10.1828537,15.47058296,57.18427658,6307844,6365319,12673163,45.19189453,7353109,51.89402771,7199533,14552642,400751,362335,110.6023407,763086,2.721128225,NA,NA,NA,69.59999847,28043000,6492193.5,0.22698423266410828,0.2315085232257843,111935,0.8587999939918518,0.8859999775886536,0.7764999866485596,2,4,-2,-2,0,2,1,4,3,3,4,3,3,8,0,0,1,0,0,0,37,1,1,0.316890496,0.690961338,3,NA,NA,NA,NA,NA,0.166666667,0.166666667,1,0.5,0.5007122755050659,0,0,0,0
501,1998,Kenya,KEN,740.86871337890625,1013.9266357421875,536.42333984375,-0.26930737495422363,0.8901612758636475,-0.27206459641456604,-273.05792236328125,477.5032958984375,32.50450134277344,305.56243896484375,-171.94090270996094,818.1925048828125,1093.68994140625,579.2449951171875,-0.2518972158432007,0.8881301283836365,-0.2711586654186249,-275.4974365234375,514.4449462890625,104.96749114990234,380.4649963378906,-133.97999572753906,0,NA,NA,651.75006103515625,NA,NA,NA,NA,NA,NA,NA,-239.2930908203125,3787.080078125,3377.659912109375,2685.9599609375,0.12121414393186569,0.257524311542511,-0.2086515575647354,409.420166015625,691.699951171875,912.2650146484375,502.8450012207031,-188.85499572753906,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,29294.91015625,10.285168647766113,-2,0.9214208126068115,0.9269999861717224,6.832091808319092,10.261567115783691,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-2,1,0,0,0,0,0,NA,NA,NA,0,0,-0.006018525920808315,-0.002014945028349757,0.9309999942779541,0,0,0,0,0,120.65,114.16999816894531,0.05675748363137245,9627948032,57.52780533,45.48221207,89.23121643,5.900000095,25000,NA,63941.5,21.20732307,147000000000,32.01865387,NA,50.47264481,493.3690491,16.61352158,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.913659215,NA,1.482300878,92.05818939,26.45196152,11.11827946,16.46366692,57.08436966,6373226,6434153,12807379,44.58462524,7609073,52.46010971,7460618,15069691,417156,374579,111.3666306,791735,2.75616169,NA,NA,NA,68.69999695,28726000,NA,0.22398360073566437,NA,80333,0.8587999939918518,0.8859999775886536,0.7764999866485596,2,4,-2,-2,1,2,1,4,3,3,4,3,3,8,0,0,1,0,0,0,38,1,1,0.222798253,0.784821372,3,NA,NA,NA,NA,NA,0.333333333,0.166666667,1,0.5,0.5007122755050659,0,0,0,0
501,1999,Kenya,KEN,539.3045654296875,740.86871337890625,1013.9266357421875,-0.27206459641456604,-0.26930737495422363,-0.3234677314758301,-201.56414794921875,-273.05792236328125,-169.0596923828125,32.50450134277344,305.56243896484375,596.33251953125,818.1925048828125,1093.68994140625,-0.2711586654186249,-0.2518972158432007,-0.2534555196762085,-221.8599853515625,-275.4974365234375,-116.89250946044922,104.96749114990234,380.4649963378906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996.89990234375,3787.080078125,3377.659912109375,-0.2086515575647354,0.12121414393186569,-0.16600488126277924,-790.18017578125,409.420166015625,122.08499908447266,912.2650146484375,502.8450012207031,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,NA,NA,-2,0.9136520028114319,0.9210000038146973,6.825916767120361,10.285168647766113,1,0,26.299999237060547,3.306886672973633,0,0,0.833253800868988,0.8520439863204956,0.7045999765396118,0,-2,1,0,0,0,0,0,NA,NA,NA,0,0,-0.007978285662829876,-0.006018525920808315,0.9309999942779541,0,0,0,0,0,108.038002,120.6500015258789,-0.10453376919031143,6696502272,56.75159836,43.49709702,87.95706177,7.099999905,24000,NA,63941.5,NA,NA,NA,NA,51.68499756,498.6011963,10.54290199,NA,NA,NA,NA,NA,NA,NA,NA,7.028147697,0.913659215,NA,1.482300878,92.05818939,23.40564919,12.32170296,17.88088799,58.71346283,6439286,6503731,12943017,43.99992371,7873947,53.04976273,7731171,15605118,434233,387237,112.1362381,821470,2.792595863,NA,NA,NA,67.80000305,29416000,NA,0.221095010638237,NA,129047,0.8587999939918518,0.8859999775886536,0.7764999866485596,2,4,-2,-2,2,2,1,4,3,3,4,3,3,8,0,0,1,0,0,0,39,1,1,0.222798253,0.784821372,3,NA,NA,NA,NA,NA,0.333333333,0.166666667,1,0.5,0.5007122755050659,0,0,0,0
510,1981,"Tanzania, United Republic of",TZA,952.6943359375,1105.8453369140625,1301.37890625,-0.13849224150180817,-0.15025106072425842,0.3674169182777405,-153.1510009765625,-195.5335693359375,-40.49832534790039,112.6527099609375,308.18621826171875,909.43304443359375,1016.923095703125,1179.489990234375,-0.1057012602686882,-0.13782812654972076,0.33058127760887146,-107.49005126953125,-162.56689453125,-89.058135986328125,18.431888580322266,180.99879455566406,766,957.26715087890625,1019.3995361328125,1314.413818359375,-0.060949984937906265,-0.22444550693035126,0.2573813796043396,-62.13238525390625,-295.0142822265625,-114.42230224609375,-52.2899169921875,242.724365234375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,18692,9.835850715637207,-7,0.460999995470047,0.47999998927116394,6.173786163330078,9.803556442260742,1,0,21.700000762939453,3.1223649978637695,0,0,0.925034761428833,0.9525750279426575,0.6349999904632568,0,-7,0,0,0,0,0,0,0,0,0,0,0,-0.039583321660757065,-0.1028038039803505,0.5350000262260437,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8054000128,NA,NA,21.70519066,515.322998,36.64052963,NA,NA,NA,NA,NA,NA,NA,NA,3.565001965,1.018571973,NA,2.962962866,95.41642761,NA,NA,NA,NA,4589651,4534707,9124358,47.5759964,4900774,50.10728073,4709046,9609820,253769,191910,132.2333374,445679,2.323848248,NA,NA,NA,84.63999939,19178490,NA,0.2364475578069687,NA,416207,0.7353000044822693,0.8982999920845032,0.633400022983551,0,7,-7,-7,20,2,1,4,3,4,1,3,3,1,0,NA,0,0,0,0,4,0,0.502529718,NA,NA,1,0,NA,NA,NA,NA,0.166666667,0.166666667,1,0.5,0.5007122755050659,1,0,0,0
510,1982,"Tanzania, United Republic of",TZA,1302.7303466796875,952.6943359375,1105.8453369140625,0.3674169182777405,-0.13849224150180817,-0.19096948206424713,350.0360107421875,-153.1510009765625,309.5377197265625,-40.49832534790039,112.6527099609375,1210.0745849609375,909.43304443359375,1016.923095703125,0.33058127760887146,-0.1057012602686882,-0.09451483190059662,300.64154052734375,-107.49005126953125,211.58340454101562,-89.058135986328125,18.431888580322266,740,1203.64990234375,957.26715087890625,1019.3995361328125,0.2573813796043396,-0.060949984937906265,-0.23596026003360748,246.38275146484375,-62.13238525390625,131.96044921875,-114.42230224609375,-52.2899169921875,4087.106689453125,NA,NA,NA,NA,-0.015874341130256653,NA,NA,-67.81934356689453,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,19298,9.867756843566895,-7,0.4659999907016754,0.460999995470047,6.133398056030273,9.835850715637207,1,0,21.700000762939453,3.1223649978637695,0,0,0.925034761428833,0.9525750279426575,0.6349999904632568,0,-7,0,0,0,0,0,0,0,0,0,0,0,0.010845976881682873,-0.039583321660757065,0.5350000262260437,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9182000128,NA,NA,22.40510941,520.1643066,34.53969955,NA,NA,NA,NA,NA,NA,NA,NA,3.621589184,1.018571973,NA,2.975609779,95.35984039,NA,NA,NA,NA,4730844,4683468,9414312,47.55440521,5062753,50.14211273,4863846,9926599,259981,197158,131.8642883,457139,2.309140921,NA,NA,NA,84.08000183,19796930,NA,0.23657546937465668,NA,235782,0.7353000044822693,0.8982999920845032,0.633400022983551,0,7,-7,-7,21,2,1,4,3,4,1,3,3,1,0,NA,0,0,0,0,5,0,0.502529718,NA,NA,1,0,NA,NA,NA,NA,0.166666667,0.166666667,1,0.5,0.5007122755050659,1,0,0,0
510,1983,"Tanzania, United Republic of",TZA,1053.9486083984375,1302.7303466796875,952.6943359375,-0.19096948206424713,0.3674169182777405,0.10973787307739258,-248.78173828125,350.0360107421875,60.7559814453125,309.5377197265625,-40.49832534790039,1095.70458984375,1210.0745849609375,909.43304443359375,-0.09451483190059662,0.33058127760887146,0.06701840460300446,-114.3699951171875,300.64154052734375,97.213409423828125,211.58340454101562,-89.058135986328125,466,919.6363525390625,1203.64990234375,957.26715087890625,-0.23596026003360748,0.2573813796043396,0.21398374438285828,-284.0135498046875,246.38275146484375,-152.0531005859375,131.96044921875,-114.42230224609375,4022.2265625,4087.106689453125,NA,-0.015874341130256653,NA,0.015523786656558514,-64.880126953125,NA,-132.6993408203125,-67.81934356689453,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,,19912,9.899077415466309,-7,0.421999990940094,0.4659999907016754,6.144185543060303,9.867756843566895,1,0,21.700000762939453,3.1223649978637695,0,0,0.925034761428833,0.9525750279426575,0.6349999904632568,0,-7,0,0,0,0,0,0,0,0,0,0,0,-0.09442060440778732,0.010845976881682873,0.5350000262260437,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10880000000,NA,NA,23.12847519,525.1760864,28.99918747,NA,NA,NA,NA,NA,NA,NA,NA,3.678176641,1.018571973,NA,2.987951756,95.30325317,NA,NA,NA,NA,4876381,4837109,9713490,47.53105927,5230085,50.17505264,5023734,10253819,266345,202549,131.496582,468894,2.294440746,NA,NA,NA,83.51999664,20436090,NA,0.23669444024562836,NA,176996,0.7353000044822693,0.8982999920845032,0.633400022983551,0,7,-7,-7,22,2,1,4,3,4,1,3,3,1,0,NA,0,0,0,0,6,0,0.502529718,NA,NA,1,0,NA,NA,NA,NA,0.166666667,0.166666667,1,0.5,0.5007122755050659,1,0,0,0
